시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량,지면온도(°C),기온(°C),풍속,습도(%),남북바람성분,1시간기온,습도,풍향,동서바람성분
2023-08-05 14:00:00,103.9,30.0,18.6,8.8,26.9,89.1,0.0,29.8,23.1,32.5,51.2,46.9,87.6,85.6,34.2,70.2,53.1,33.1,0.7376623376623377,68,0.2038961038961039,28.0,89.87012987012987,114.27922077922078,-0.5383116883116883
2023-08-05 15:00:00,86.0,24.0,14.8,7.1,22.5,74.2,0.0,24.8,20.0,27.2,42.3,38.6,72.0,20.1,30.5,44.2,56.4,34.9,0.9,57,0.1551948051948052,28.0,90.0,152.53246753246754,-0.7467532467532467
2023-08-05 16:00:00,64.9,19.8,10.8,5.5,19.9,62.4,0.0,20.8,16.9,22.2,35.5,32.8,60.7,59.6,25.6,35.1,52.4,35.1,0.9923076923076924,61,0.285576923076923,27.0,94.8076923076923,99.95192307692308,-0.8086538461538462
2023-08-05 17:00:00,41.7,13.4,5.9,3.6,13.4,41.7,0.0,14.9,12.0,13.8,24.9,23.1,42.8,42.8,18.5,51.2,46.2,34.4,0.9598173515981736,67,0.0621004566210045,27.0,95.0,93.88127853881278,-0.910958904109589
2023-08-05 18:00:00,15.4,4.3,1.4,1.5,6.1,18.2,0.0,7.1,5.7,4.9,11.7,10.3,20.3,20.4,8.8,10.0,37.7,33.7,0.9488584474885844,71,-0.2228310502283105,27.0,95.0,72.55251141552512,-0.8803652968036529
2023-08-05 19:00:00,0.5,0.6,0.0,0.0,0.5,1.8,0.0,1.3,0.9,0.9,1.6,1.5,1.4,2.8,1.4,7.1,33.8,32.5,1.054337899543379,76,-0.584931506849315,26.0,95.0,52.077625570776256,-0.7575342465753425
2023-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,30.8,1.100429184549356,85,-0.8218884120171673,26.0,95.0,38.62660944206009,-0.6214592274678111
2023-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,29.7,1.1643776824034335,90,-0.778969957081545,26.0,95.0,44.75965665236051,-0.8068669527896996
2023-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.9,1.1429184549356224,92,-0.8356223175965666,26.570815450643774,91.07296137339056,43.5793991416309,-0.7858369098712447
2023-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,28.9,1.46,88,-1.14,28.2,89.0,36.8,-0.86
2023-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,27.9,1.7,93,-1.52,29.6,83.0,25.8,-0.7
2023-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,27.9,2.04,93,-1.94,31.2,74.0,17.2,-0.6
2023-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,28.0,28.2,2.103703703703704,95,-1.948148148148148,32.55555555555556,66.29629629629629,22.62962962962963,-0.8222222222222222
2023-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,27.5,1.9851851851851847,97,-1.7185185185185186,33.925925925925924,62.22222222222222,29.37037037037037,-0.9703703703703704
2023-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,27.2,1.7925925925925923,98,-1.6,34.370370370370374,60.37037037037037,28.25925925925926,-0.8481481481481481
2023-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,26.6,1.7023890784982936,99,-1.3829351535836178,34.51194539249147,58.29351535836177,34.26621160409557,-0.936518771331058
2023-08-06 06:00:00,0.0,0.0,0.0,0.0,-0.1,-0.6,0.0,0.4,0.1,0.0,0.6,0.0,0.0,0.8,0.3,4.385999999999999,26.1,26.9,1.5535836177474402,99,-1.2829351535836178,34.65870307167236,59.14675767918089,33.28668941979522,-0.7901023890784983
2023-08-06 07:00:00,5.1,3.3,2.7,2.0,1.3,4.4,0.0,2.2,1.5,1.9,4.6,3.0,5.5,6.2,2.6,22.146999999999988,28.4,27.4,1.7218430034129693,99,-1.107508532423208,34.170648464163826,61.58703071672355,101.9556313993174,-0.7948805460750853
2023-08-06 08:00:00,21.3,9.4,8.1,5.4,4.0,16.3,0.0,6.4,5.0,5.3,12.5,9.9,18.1,18.9,8.0,43.121,34.6,28.7,1.7440677966101694,97,-0.7,33.16949152542373,66.61016949152543,167.47457627118644,-0.6644067796610169
2023-08-06 09:00:00,46.9,16.6,13.2,9.6,10.3,38.6,0.0,13.7,10.7,13.0,24.3,20.5,38.4,39.2,16.4,73.54300000000003,42.7,30.1,0.971186440677966,89,0.1406779661016949,32.016949152542374,71.61016949152543,205.79661016949152,0.0830508474576271
2023-08-06 10:00:00,69.9,22.0,16.2,13.6,16.3,58.7,0.0,19.9,15.4,20.5,35.0,30.5,57.1,57.8,24.7,86.41899999999998,51.1,31.6,0.8915254237288136,83,0.0576271186440678,30.83050847457627,80.0,259.8305084745763,0.5084745762711864
2023-08-06 11:00:00,86.5,26.1,18.6,15.9,20.0,72.2,0.0,22.4,18.9,26.0,41.8,36.7,68.9,70.1,29.9,98.52500000000003,59.7,33.3,0.85,74,-0.0166666666666666,29.83333333333333,84.16666666666667,267.6666666666667,0.5
2023-08-06 12:00:00,102.4,28.1,18.4,17.9,22.0,81.0,0.0,27.8,13.3,29.3,21.0,38.7,66.5,82.2,33.5,120.991,62.1,33.6,0.6,69,0.2333333333333333,29.166666666666668,85.0,234.66666666666663,0.35
2023-08-06 13:00:00,111.2,29.6,20.1,18.9,11.7,90.2,0.0,8.8,22.8,26.9,28.2,19.4,35.6,82.8,35.7,138.53300000000013,65.7,34.5,0.6833333333333333,61,0.2,28.166666666666668,90.0,232.83333333333331,0.1666666666666666
2023-08-06 14:00:00,101.6,27.4,17.4,17.1,25.5,83.4,0.0,27.9,22.0,30.7,48.6,44.0,82.2,80.6,33.2,108.376,65.9,35.2,0.7564935064935064,58,0.3279220779220779,28.0,90.0,219.0064935064935,-0.072077922077922
2023-08-06 15:00:00,84.6,23.7,14.4,14.4,22.6,74.1,0.0,24.4,19.4,27.0,42.5,38.5,72.3,72.3,29.8,94.692,49.3,34.0,0.9701298701298702,65,0.4324675324675324,27.350649350649352,91.75324675324676,162.64935064935065,-0.3506493506493506
2023-08-06 16:00:00,68.8,20.4,11.4,11.7,20.3,65.5,0.0,21.5,17.5,23.3,37.1,33.8,63.3,57.4,25.5,78.07100000000005,40.7,32.6,0.7682692307692308,76,0.0596153846153846,27.03846153846154,95.0,82.0576923076923,-0.5961538461538461
2023-08-06 17:00:00,5.8,2.6,1.3,1.4,1.6,5.8,0.0,2.4,2.0,2.6,4.8,3.6,6.7,6.8,3.2,49.14000000000003,36.6,32.7,1.0456621004566211,77,-0.0328767123287671,27.0,95.0,88.99086757990868,-1.0255707762557078
2023-08-06 18:00:00,1.4,1.1,0.5,0.0,0.8,2.5,0.0,1.5,1.0,1.2,2.6,2.0,3.5,4.3,1.6,19.65799999999998,33.8,30.8,1.154337899543379,88,-0.1844748858447488,26.771689497716896,95.0,80.94063926940639,-1.1164383561643836
2023-08-06 19:00:00,6.4,2.5,1.3,1.2,1.9,6.3,0.0,2.4,1.9,2.5,4.5,3.6,6.5,6.7,2.8,34.550000000000004,33.0,30.4,1.1031963470319637,91,-0.2981735159817351,26.08675799086758,95.0,75.05479452054794,-1.0488584474885845
2023-08-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,30.3,29.4,1.0854077253218883,90,-0.5858369098712446,26.141630901287552,95.0,56.98712446351932,-0.8888412017167382
2023-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,28.6,28.6,1.1712446351931332,97,-0.5532188841201717,26.0,95.0,61.69098712446352,-1.0107296137339057
2023-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,28.0,1.1854077253218884,98,-0.4888412017167381,26.78540772532189,94.29184549356223,66.62231759656652,-1.0390557939914162
2023-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,27.9,1.3,98,-0.68,28.0,89.0,57.328,-1.0232
2023-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.7,1.4,99,-1.0296,29.4,83.0,43.432,-0.8608
2023-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,27.6,1.6,99,-1.4064,31.0,74.0,36.864,-0.6312
2023-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,27.5,1.7481481481481482,99,-1.6555555555555554,32.25925925925926,68.70370370370371,92.61481481481482,-0.4407407407407407
2023-08-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,27.0,1.848148148148148,99,-1.5703703703703704,33.0,64.07407407407408,177.6,-0.4718518518518518
2023-08-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,1.7296296296296296,99,-1.2407407407407407,34.0,60.92592592592592,132.72592592592594,-0.5466666666666666
2023-08-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.3,1.4245733788395905,99,-0.9467576791808874,34.48805460750853,60.0,156.67576791808872,-0.6252559726962458
2023-08-07 06:00:00,0.0,0.0,0.0,0.0,-0.1,-0.2,0.0,0.5,0.2,0.0,0.7,0.0,0.0,1.5,0.5,4.023999999999999,27.1,27.1,2.08839590443686,99,-1.0064846416382252,34.31740614334471,60.0,206.24232081911265,-0.3453924914675768
2023-08-07 07:00:00,6.9,2.8,1.8,1.6,1.7,6.0,0.0,2.5,1.9,2.4,4.7,3.6,6.5,7.0,2.8,33.456,27.9,27.3,1.7928327645051194,99,-0.4604095563139931,33.65870307167236,63.29351535836177,223.15017064846413,-0.4795221843003412
2023-08-07 08:00:00,23.5,10.5,9.1,6.0,4.5,18.0,0.0,7.0,5.5,5.7,13.8,10.8,19.6,20.6,8.8,42.74499999999998,32.3,28.6,1.264406779661017,98,0.2176271186440678,32.49152542372882,69.15254237288136,94.66440677966102,-0.7332203389830508
2023-08-07 09:00:00,29.8,9.5,6.9,5.8,6.6,21.9,0.0,7.9,5.8,7.7,15.2,11.5,22.7,22.7,9.6,56.52500000000002,39.3,30.0,0.9084745762711864,91,0.4644067796610169,31.338983050847457,73.38983050847457,164.4,-0.316271186440678
2023-08-07 10:00:00,71.1,22.3,16.7,13.9,16.5,59.3,0.0,20.0,15.6,20.5,35.5,31.0,57.9,58.0,24.4,102.1940000000001,50.5,31.6,0.8491525423728814,77,0.0267796610169491,30.0,80.84745762711864,186.2237288135593,-0.1301694915254237
2023-08-07 11:00:00,91.1,25.6,18.1,7.6,20.3,72.0,0.0,24.0,18.9,25.9,41.9,37.4,69.8,69.6,29.4,88.55000000000001,57.7,32.9,0.7666666666666667,76,0.1546666666666666,29.0,85.0,151.13333333333333,-0.328
2023-08-07 12:00:00,101.8,28.2,18.9,8.5,24.2,81.6,0.0,27.5,21.3,29.7,47.0,43.4,79.6,82.3,33.5,93.562,58.6,33.6,0.95,70,0.2,28.83333333333333,88.33333333333333,145.35333333333332,-0.564
2023-08-07 13:00:00,103.2,28.2,18.6,8.4,25.5,84.2,0.0,28.1,22.6,31.3,49.2,44.8,83.5,78.4,33.9,76.33099999999999,61.0,34.1,0.9,70,0.1053333333333333,28.0,90.83333333333331,114.60666666666668,-0.6353333333333333
2023-08-07 14:00:00,108.8,29.3,18.8,9.1,27.3,88.1,0.0,29.4,24.2,32.9,51.9,47.6,88.7,40.9,10.6,87.48899999999999,56.2,34.7,0.8675324675324675,68,0.0077922077922077,28.0,91.75324675324676,87.6948051948052,-0.7344155844155844
2023-08-07 15:00:00,96.1,25.9,15.8,7.4,25.2,79.1,0.0,27.0,22.0,30.0,46.7,42.8,79.4,78.1,31.5,89.45499999999998,59.0,35.1,1.0025974025974025,66,-0.222077922077922,27.649350649350648,95.0,75.24025974025975,-0.8753246753246753
2023-08-07 16:00:00,0.9,1.0,0.3,0.0,0.7,2.0,0.0,1.2,0.9,1.0,2.4,1.7,3.1,3.4,1.5,31.865999999999985,39.2,29.3,1.1076923076923078,84,-0.425,27.0,95.0,67.46153846153847,-1.0115384615384615
2023-08-07 17:00:00,1.1,1.1,0.5,0.0,0.6,2.0,0.0,1.2,0.8,1.0,1.0,1.6,2.9,3.4,1.3,23.831,30.1,25.8,1.1488584474885846,99,-0.5808219178082191,27.0,95.0,60.61187214611872,-1.0054794520547945
2023-08-07 18:00:00,9.2,3.3,1.9,0.7,2.8,8.4,0.0,3.4,2.5,3.3,5.9,4.9,8.9,9.3,3.8,37.82300000000001,29.7,26.9,1.354337899543379,99,-0.7986301369863014,26.91324200913242,95.0,54.29680365296804,-1.0917808219178082
2023-08-07 19:00:00,0.6,0.8,0.0,0.0,0.4,1.9,0.0,1.1,0.9,1.0,0.9,1.4,1.3,2.9,1.4,9.564000000000004,29.2,27.0,1.463013698630137,99,-0.94337899543379,26.0,95.0,50.91324200913242,-1.1246575342465754
2023-08-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,26.4,1.613733905579399,99,-1.0399141630901287,26.0,95.0,50.27896995708154,-1.238197424892704
2023-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.5,1.7566523605150215,99,-1.1360515021459228,26.0,95.0,50.1931330472103,-1.3313304721030044
2023-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.5,2.1,99,-1.2613733905579398,27.0,90.0,52.69957081545064,-1.6746781115879827
2023-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,26.9,1.98,99,-1.244,28.0,85.0,51.048,-1.5296
2023-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,26.4,1.96,99,-1.3536,29.6,80.0,45.456,-1.3864
2023-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,26.4,1.98,99,-1.3568,31.0,73.0,46.496,-1.4232
2023-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,26.4,1.9851851851851847,99,-1.191111111111111,32.0,66.29629629629629,52.2,-1.557037037037037
2023-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,25.9,1.762962962962963,99,-0.922962962962963,33.0,61.2962962962963,57.34074074074074,-1.4814814814814814
2023-08-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,25.5,1.5851851851851853,99,-0.7162962962962963,34.0,60.0,63.06666666666667,-1.3777777777777778
2023-08-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.065,25.0,25.0,1.531399317406143,99,-0.8337883959044369,34.829351535836174,57.44027303754266,56.508532423208194,-1.247440273037543
2023-08-08 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.2,0.1,0.0,0.6,0.0,0.0,0.7,0.2,3.830000000000001,25.0,25.1,2.211262798634812,99,-0.884641638225256,34.48805460750853,61.58703071672355,62.35153583617748,-1.745051194539249
2023-08-08 07:00:00,1.6,2.9,2.9,1.8,0.7,2.0,0.0,1.3,0.9,1.1,3.3,1.7,3.1,3.7,1.5,17.553,25.7,26.0,1.7522184300341297,99,-0.6098976109215017,34.14675767918089,63.29351535836177,71.19112627986348,-1.47098976109215
2023-08-08 08:00:00,22.9,10.4,9.3,5.8,3.8,16.6,0.0,6.6,5.2,5.1,13.3,10.3,18.9,20.1,8.7,40.506,30.1,27.7,1.9,98,-0.6006779661016949,33.33898305084746,65.76271186440678,63.80338983050847,-1.611864406779661
2023-08-08 09:00:00,49.9,17.6,13.9,10.0,10.7,40.5,0.0,14.0,11.1,13.3,25.5,21.6,40.3,41.7,17.4,79.51500000000001,35.2,29.3,1.4830508474576272,90,-0.6986440677966101,32.67796610169491,70.76271186440678,96.0406779661017,-0.7766101694915254
2023-08-08 10:00:00,72.5,23.0,17.1,14.1,16.9,60.4,0.0,20.5,16.0,21.1,36.0,31.6,58.9,60.2,24.8,82.935,39.5,31.5,1.4305084745762713,80,-0.864406779661017,31.67796610169492,75.76271186440678,99.3728813559322,-0.7945762711864407
2023-08-08 11:00:00,93.9,26.1,18.8,7.8,20.4,73.6,0.0,24.4,19.3,26.2,42.6,37.9,71.1,71.2,30.2,96.677,42.2,33.0,1.8966666666666667,74,-0.8993333333333333,30.666666666666668,78.33333333333333,64.21333333333334,-1.5853333333333333
2023-08-08 12:00:00,102.9,28.0,19.1,8.4,23.5,81.1,0.0,27.1,21.5,29.9,47.3,42.1,79.4,79.1,32.8,87.29600000000002,43.9,33.7,2.1633333333333336,73,-1.0486666666666666,29.666666666666668,79.16666666666667,65.63333333333334,-1.842
2023-08-08 13:00:00,105.6,28.1,18.3,8.6,25.1,84.1,0.0,28.3,22.3,31.1,49.0,44.4,83.3,82.3,34.9,79.50299999999997,46.2,34.5,2.273333333333333,63,-1.2873333333333334,29.0,80.83333333333333,59.553333333333335,-1.866
2023-08-08 14:00:00,113.2,8.1,4.6,1.7,7.1,22.1,0.0,8.6,5.7,7.4,12.8,11.9,21.0,23.4,9.7,114.10000000000004,48.1,35.0,2.5259740259740258,60,-1.4733766233766237,28.0,82.6948051948052,55.44155844155844,-1.9733766233766237
2023-08-08 15:00:00,40.8,6.8,17.7,8.5,27.0,70.8,0.0,28.9,22.8,31.9,49.8,45.5,84.8,82.8,36.5,84.36700000000005,41.4,34.2,2.566233766233766,66,-1.624025974025974,27.97402597402597,82.56493506493507,52.33116883116883,-1.931168831168831
2023-08-08 16:00:00,68.9,20.1,11.2,5.5,20.3,64.9,0.0,21.7,17.0,22.3,36.6,33.4,62.7,61.6,25.7,80.69400000000006,44.0,35.1,3.433653846153846,65,-2.519230769230769,27.0,85.0,42.01923076923077,-2.3028846153846154
2023-08-08 17:00:00,4.2,1.9,1.0,0.0,1.2,4.2,0.0,2.1,1.5,1.9,3.8,2.9,5.3,5.6,2.4,36.31399999999998,36.4,31.3,3.465296803652968,79,-2.545662100456621,26.91324200913242,86.57534246575342,40.98173515981736,-2.2538812785388127
2023-08-08 18:00:00,0.9,0.8,0.0,0.0,0.4,1.4,0.0,1.0,0.7,0.9,0.9,0.0,1.1,3.0,1.2,8.823000000000006,32.5,30.5,3.520091324200913,89,-2.712785388127854,26.91324200913242,87.28310502283105,38.2054794520548,-2.162557077625571
2023-08-08 19:00:00,0.0,0.0,0.0,0.0,-0.1,-0.2,0.0,0.5,0.2,0.0,0.5,0.0,0.2,1.0,0.0,4.721,30.6,29.0,3.6931506849315063,98,-2.8127853881278537,26.91324200913242,87.71689497716895,38.95890410958904,-2.2968036529680367
2023-08-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,27.9,25.5,3.78068669527897,99,-2.792274678111588,26.0,86.07296137339056,41.648068669527895,-2.4755364806866957
2023-08-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,25.9,3.909012875536481,99,-2.859656652360515,26.0,86.07296137339056,41.39484978540773,-2.612875536480687
2023-08-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.8,4.286695278969957,99,-3.036909871244635,27.0,83.92703862660944,43.10300429184549,-2.934334763948498
2023-08-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,25.8,4.3076,99,-3.0748,28.0,81.0,43.88,-2.9844
2023-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,25.5,4.3912,99,-3.2268,29.4,79.0,42.88,-3.0012
2023-08-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.2,4.6076,99,-3.2972,30.4,73.0,44.672,-3.21
2023-08-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,25.3,5.211111111111111,99,-3.695185185185186,30.74074074074074,69.44444444444444,44.54814814814815,-3.584814814814815
2023-08-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,25.3,5.432592592592592,99,-3.7507407407407407,31.11111111111111,68.51851851851852,45.75555555555555,-3.8088888888888888
2023-08-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,25.2,5.761851851851852,99,-3.798888888888889,31.11111111111111,69.07407407407408,48.05185185185185,-4.1940740740740745
2023-08-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,25.4,6.013993174061434,99,-4.0290102389078495,31.04778156996587,69.88054607508532,47.61433447098976,-4.38259385665529
2023-08-09 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,-0.0,5.5,24.8,25.0,6.678156996587031,99,-4.464163822525597,31.04778156996587,70.73378839590444,46.84982935153584,-4.856313993174061
2023-08-09 07:00:00,1.4,1.3,0.8,0.0,0.7,0.0,0.0,1.3,0.9,1.1,2.4,1.7,3.1,3.8,1.5,19.6,25.6,25.1,6.685665529010239,99,-4.786689419795222,30.706484641638227,72.32081911262799,43.177474402730375,-4.615358361774744
2023-08-09 08:00:00,16.5,5.7,3.7,3.2,4.1,13.7,0.0,5.2,3.9,5.2,9.2,7.7,13.9,14.9,6.3,28.4,28.2,26.5,6.264745762711865,99,-4.6749152542372885,29.71186440677966,75.76271186440678,40.4,-3.9840677966101694
2023-08-09 09:00:00,46.3,15.6,11.1,9.1,11.3,38.9,0.0,13.1,10.5,13.3,23.5,19.9,36.8,39.7,16.2,13.7,32.7,28.7,6.39864406779661,92,-4.9488135593220335,29.033898305084747,77.45762711864407,36.440677966101696,-3.82542372881356
2023-08-09 10:00:00,37.7,11.7,7.6,7.3,9.5,30.9,0.0,10.9,8.5,11.4,19.0,16.4,30.3,31.5,13.8,12.9,32.1,28.9,6.949491525423729,91,-5.593559322033898,28.35593220338983,81.69491525423729,35.010169491525424,-3.933220338983051
2023-08-09 11:00:00,40.9,12.4,7.8,7.4,10.1,33.2,0.0,11.2,8.9,12.1,19.8,17.2,31.7,31.5,13.5,3.6,31.4,28.5,7.234666666666667,92,-5.878333333333333,27.666666666666668,82.5,34.846666666666664,-3.9856666666666665
2023-08-09 12:00:00,24.5,7.8,4.9,4.7,6.4,20.4,0.0,7.3,5.5,7.4,12.6,10.8,19.8,20.6,8.7,5.3,31.2,27.8,7.431333333333333,99,-6.188666666666666,27.33333333333333,81.66666666666667,32.20666666666666,-3.835333333333333
2023-08-09 13:00:00,32.6,10.0,6.3,6.1,8.0,26.4,0.0,9.3,7.1,9.7,16.2,13.8,25.5,26.0,11.0,11.8,32.4,28.4,7.443333333333333,97,-6.458,27.0,86.66666666666667,27.966666666666665,-3.324333333333333
2023-08-09 14:00:00,30.2,9.4,5.8,5.6,7.7,24.8,0.0,8.7,6.7,9.1,15.2,13.0,23.8,24.6,10.4,11.0,30.8,27.3,7.868831168831169,98,-7.19512987012987,26.623376623376625,86.75324675324676,80.33116883116882,-2.7474025974025973
2023-08-09 15:00:00,22.3,7.2,4.4,4.3,5.6,18.5,0.0,6.7,5.2,6.9,11.9,10.0,18.4,19.1,8.2,22.6,30.3,26.7,8.34383116883117,99,-7.630194805194805,26.623376623376625,89.18831168831169,76.22727272727273,-2.368506493506493
2023-08-09 16:00:00,17.7,5.9,3.6,3.5,4.4,14.8,0.0,5.5,4.2,5.7,9.8,8.1,14.9,15.4,6.6,21.4,29.9,26.9,8.62451923076923,98,-7.8375,25.96153846153846,90.0,18.07692307692308,-2.5870192307692306
2023-08-09 17:00:00,13.6,4.5,2.8,2.6,3.6,11.0,0.0,4.3,3.2,4.3,7.6,6.3,11.5,12.3,5.2,6.5,29.1,26.5,9.96255707762557,99,-9.225570776255708,25.45662100456621,90.0,46.93150684931507,-2.3118721461187213
2023-08-09 18:00:00,1.3,1.2,0.5,0.4,0.8,2.2,0.0,1.3,0.9,1.1,2.4,1.8,3.2,3.7,1.4,3.6,27.3,25.9,10.480365296803653,99,-9.792237442922374,25.45662100456621,91.14155251141553,124.66666666666669,-1.6789954337899544
2023-08-09 19:00:00,0.0,0.0,0.0,0.0,-0.2,-0.7,0.0,0.2,0.1,0.0,0.5,0.0,0.0,0.5,0.0,0.5,26.4,25.9,13.048858447488584,99,-12.355707762557078,25.45662100456621,92.28310502283104,119.89041095890413,-0.9744292237442922
